21,1A,27.873268216230514,71.59581306328,220.56737372208002
3,1A,42.376287852690155,81.23344003698,250.26306417992
13,1A,22.52582057703221,67.97851095200001,209.39670804932
14,1A,70.91026758203574,97.13706550724001,299.85127459782
1,1A,84.05490873188673,98.83036442641999,305.16099507762004
6,1A,33.35355479814701,75.24833720096,231.79351408642
18,1A,26.954456762535607,70.96798044270001,218.63984832734
19,1A,94.85527892782554,98.6480904398,304.65820065076
16,1A,25.726516408823585,70.38329480446,216.82855561972002
4,1A,63.422766577336716,94.04369103866,290.0577901573
2,1A,41.80550861988043,81.23344003698,250.26306417992
20,1A,86.87948466724147,99.69242352256,307.85195789458004
15,1A,80.92813453035933,98.8990473779,305.36792448272
7,1A,99.18529263414567,98.48078581440001,304.13691466004
9,1A,60.657244648823784,92.66298760378,285.75365853122
22,1A,66.27097995429878,96.12531279890001,296.59411770648
8,1A,79.40789186470766,98.54946876588001,304.26459450574
11,1A,98.18813309918986,99.04169658482,305.8680772576
12,1A,78.3433432124483,98.77400918418,305.0095403641
24,1A,82.18442280661847,99.65720149616,307.69962263040003
23,1A,77.24238455905125,99.04786043944,305.82581082592
10,1A,36.21615765544094,76.4229917814,235.40641344440002
17,1A,75.84798568945658,98.32316724626,303.59449545348
5,1A,56.936633609824334,91.21095956543999,281.2082560243
25,1A,53.30110240328988,88.83699498608,273.81515268294004
46,1A,35.135368291265884,76.4229917814,235.40641344440002
35,1A,37.83224765581487,78.23428448902,241.02608775651998
32,1A,39.01623609192954,78.84890884970001,242.9219133275
38,1A,48.06665173292835,85.33944776455999,262.96941020372003
34,1A,29.788674453660526,72.75902048514,224.14681215498
40,1A,74.15033471838456,97.95597762104,302.43304913294
31,1A,92.18834749658745,99.59732405128,307.5895537979
41,1A,75.13097592120013,98.32316724626,303.59449545348
37,1A,21.508343345525173,67.3489172301,207.457735496
43,1A,46.738056439872544,84.77237313952,261.20566723174
39,1A,58.77530228325348,92.02194672329999,283.7530474317
44,1A,45.41185041984783,83.58715195116,257.52848767558004
42,1A,90.33532593522013,99.00823565974001,305.7536056718
45,1A,61.18770209011353,92.66298760378,285.75365853122
36,1A,84.80349728495716,98.83036442641999,305.16099507762004
28,1A,62.98347151517285,94.04369103866,290.0577901573
27,1A,41.110048069656905,80.00771351826,246.4837407472
29,1A,23.951057756506703,69.1188240567,212.93652170252
47,1A,97.75051903361874,99.04169658482,305.8680772576
26,1A,52.1463762765182,88.2663981584,272.03908200172003
48,1A,25.338116345884956,70.38329480446,216.82855561972002
33,1A,89.94595169176273,98.72205669524001,304.85632454926
30,1A,94.15245957589927,98.6480904398,304.65820065076
54,1A,33.11141004530182,75.24833720096,231.79351408642
50,1A,50.312911975220786,87.08910192598,268.38567731338
63,1A,55.42884810884141,90.06007985282,277.63322034469996
51,1A,96.30635605962499,99.45467484436,307.15632287318
57,1A,64.93248719245409,94.52271059770001,291.57938169778
59,1A,56.625595335704205,91.21095956543999,281.2082560243
55,1A,44.167169619026524,82.42130287732,253.93143822948002
72,1A,58.93536010932706,92.02194672329999,283.7530474317
66,1A,46.03109124964556,83.58715195116,257.52848767558004
53,1A,36.87273923399978,77.65752380672,239.25089762596
70,1A,71.93511530276191,98.22806777498,303.25548344938
65,1A,68.05563416460711,96.15084876804,296.72884195746
69,1A,49.08828604758874,85.93029725742001,264.8124027351
60,1A,82.25569009229437,99.65720149616,307.69962263040003
49,1A,67.42381441142432,96.12531279890001,296.59411770648
67,1A,85.63601822904761,99.13151275214,306.1014231825
58,1A,30.461069235539917,74.02877453686,228.04412937614
62,1A,20.383073615814784,66.7853648077,205.70632023326002
71,1A,53.82606487605354,89.42256117498,275.6431758531
52,1A,68.90471744130845,96.62810722575999,298.24338909266004
68,1A,92.83193954186073,99.20371790626,306.37791608974
56,1A,32.156638540471135,74.60993797246,229.82988611462002
64,1A,73.17223445028289,98.2430371362,303.35674677528
61,1A,88.13046418145413,99.29089242159999,306.61566476794
20,2A,86.87948466724147,96.3366449573,285.41816872976
1,2A,84.05490873188673,95.59610185224001,283.02923478918
18,2A,26.954456762535607,69.98528590613999,205.04326558628
15,2A,80.92813453035933,95.50188293162,283.01162377598
14,2A,70.91026758203574,93.5541048717,277.46943792194
9,2A,60.657244648823784,89.64534049196,264.99379617106
17,2A,75.84798568945658,94.73668440808001,281.01717653108
4,2A,63.422766577336716,90.87811141595999,268.8453247579
19,2A,94.85527892782554,95.41558896693999,282.67261177188
16,2A,25.726516408823585,69.44903055420001,203.42305237187998
7,2A,99.18529263414567,95.21922616975999,282.13547586928
22,2A,66.27097995429878,92.72110394734,274.65607856324
24,2A,82.18442280661847,96.28733412034,285.24998355369996
6,2A,33.35355479814701,74.0234912329,216.967682624
23,2A,77.24238455905125,95.50980788756002,283.2203142824
5,2A,56.936633609824334,88.45483599964,261.06301802482
10,2A,36.21615765544094,75.13210451384,220.24245052854002
2,2A,41.80550861988043,79.30943684488,233.24554212476002
8,2A,79.40789186470766,95.25092599352,282.1020149442
12,2A,78.3433432124483,95.27382031068001,282.50442659582
3,2A,42.376287852690155,79.30943684488,233.24554212476002
21,2A,27.873268216230514,70.57877705098,206.7885169944
13,2A,22.52582057703221,67.16135993952,196.65425944846
11,2A,98.18813309918986,95.74931766708,283.72927256388
26,2A,52.1463762765182,85.83519778614,252.88886624804002
35,2A,37.83224765581487,76.54714942446,224.95691876218
44,2A,45.41185041984783,81.51433569752001,239.82589720694003
41,2A,75.13097592120013,94.73668440808001,281.01717653108
43,2A,46.738056439872544,82.58948805338,243.10859006741998
37,2A,21.508343345525173,66.55377998412,194.87290546328
29,2A,23.951057756506703,68.2294678901,199.86386660416002
32,2A,39.01623609192954,77.11070184686001,226.65021768136
28,2A,62.98347151517285,90.87811141595999,268.8453247579
45,2A,61.18770209011353,89.64534049196,264.99379617106
34,2A,29.788674453660526,71.67946537598,210.06328489894003
38,2A,48.06665173292835,83.13014615862001,244.7226394272
27,2A,41.110048069656905,78.19289860800001,229.88007750224
36,2A,84.80349728495716,95.59610185224001,283.02923478918
40,2A,74.15033471838456,94.47692196338001,280.08467338214
33,2A,89.94595169176273,95.49748017832,282.8284692387
46,2A,35.135368291265884,75.13210451384,220.24245052854002
48,2A,25.338116345884956,69.44903055420001,203.42305237187998
39,2A,58.77530228325348,89.15663487566,263.30754165716
47,2A,97.75051903361874,95.74931766708,283.72927256388
25,2A,53.30110240328988,86.37409479006,254.4967517532
31,2A,92.18834749658745,96.23714273272,285.23325309116
42,2A,90.33532593522013,95.69736517814,283.57781785036
30,2A,94.15245957589927,95.41558896693999,282.67261177188
53,2A,36.87273923399978,75.99504416063999,223.31821398392
60,2A,82.25569009229437,96.28733412034,285.24998355369996
52,2A,68.90471744130845,93.17458753724001,276.140686976
71,2A,53.82606487605354,86.90330573672,256.13193432882
66,2A,46.03109124964556,81.51433569752001,239.82589720694003
67,2A,85.63601822904761,95.80655345998,283.80499992064
